unit,ring,lon,lat
Steiermark,6,16.110584729085467,47.52542299243619
Steiermark,6,16.095044296666437,47.51803653079692
Steiermark,6,16.079956565339252,47.49971216677154
Steiermark,6,16.066568992034203,47.49525082538343
Steiermark,6,16.04760629167553,47.49185816253386
Steiermark,6,16.01714754644334,47.51745994538274
Steiermark,6,15.975142290814095,47.520660438924644
Steiermark,6,15.92284659682051,47.53046376567445
Steiermark,6,15.903434679267177,47.54677764096017
Steiermark,6,15.889001673842754,47.571663226955806
Steiermark,6,15.858922153094316,47.567426329795445
Steiermark,6,15.850039012138708,47.591083645758495
Steiermark,6,15.857834138080067,47.62126792902663
Steiermark,6,15.830711110714171,47.63326103267822
Steiermark,6,15.79050539781529,47.64034084037648
Steiermark,6,15.764185170930245,47.63547623028908
Steiermark,6,15.745169672495086,47.641435983787325
Steiermark,6,15.730025107107725,47.65896208152643
Steiermark,6,15.718836562305695,47.684908105293246
Steiermark,6,15.719925935020814,47.706373812219326
Steiermark,6,15.692537659409481,47.70571412486728
Steiermark,6,15.65309246794975,47.717990422119435
Steiermark,6,15.628872294820871,47.73027434870793
Steiermark,6,15.616650357609949,47.74728005258976
Steiermark,6,15.586841963626222,47.749150445134745
Steiermark,6,15.552443088325164,47.74999987278532
Steiermark,6,15.515089738900153,47.74693811459814
Steiermark,6,15.50989035020124,47.76768108356445
Steiermark,6,15.470182085692334,47.77178722277904
Steiermark,6,15.439735108174391,47.79130713443255
Steiermark,6,15.404162593662573,47.8008657846443
Steiermark,6,15.391658993559915,47.817180279595405
Steiermark,6,15.345849222588715,47.826116614789676
Steiermark,6,15.317663454770482,47.823462634825106
Steiermark,6,15.299480236015272,47.82114377063709
Steiermark,6,15.296197099755107,47.8009608217054
Steiermark,6,15.263497238282726,47.79402851263818
Steiermark,6,15.216071343879756,47.79105077078657
Steiermark,6,15.203283581808435,47.77099295981004
Steiermark,6,15.211421485278153,47.76361179048314
Steiermark,6,15.169552490837363,47.75421831981217
Steiermark,6,15.135838605864882,47.75848987773079
Steiermark,6,15.131167014363461,47.74767496181527
Steiermark,6,15.069608453557644,47.74101348809476
Steiermark,6,15.03025547089302,47.753117091455564
Steiermark,6,14.98740218633925,47.74061670608596
Steiermark,6,14.952969073872058,47.73335391642739
Steiermark,6,14.932342710376915,47.71780575711353
Steiermark,6,14.910953646872589,47.71099426910145
Steiermark,6,14.87760749393908,47.71652896290745
Steiermark,6,14.840936541249654,47.73445555843024
Steiermark,6,14.833834259554184,47.74421434217341
Steiermark,6,14.800010398352585,47.738610198960764
Steiermark,6,14.751231193745282,47.736770252452274
Steiermark,6,14.72694339198952,47.755515020767334
Steiermark,6,14.703088227202407,47.765106419150015
Steiermark,6,14.671759936593412,47.74180337887027
Steiermark,6,14.648189811361993,47.73123497269266
Steiermark,6,14.632220164416944,47.726635237031005
Steiermark,6,14.604973055248765,47.72847683901727
Steiermark,6,14.592377207824335,47.721870795297065
Steiermark,6,14.578576208719705,47.71853507001875
Steiermark,6,14.53285576389792,47.71423694839416
Steiermark,6,14.518106777533818,47.68234774983743
Steiermark,6,14.483463958085585,47.68062262468429
Steiermark,6,14.450235957457924,47.66429724598913
Steiermark,6,14.421750656503875,47.65707740080645
Steiermark,6,14.392425736065007,47.63643917601019
Steiermark,6,14.361339324483076,47.629411657695705
Steiermark,6,14.313524677615474,47.60686099751316
Steiermark,6,14.265285010380621,47.61097491845255
Steiermark,6,14.223967733452993,47.64265234356454
Steiermark,6,14.193169439302608,47.64507996483245
Steiermark,6,14.169631188851229,47.64042677438094
Steiermark,6,14.133551181699236,47.63035057683419
Steiermark,6,14.096365938534126,47.623666656453615
Steiermark,6,14.060901958480072,47.618523221109456
Steiermark,6,14.0471612016047,47.626954985044904
Steiermark,6,14.020682028120476,47.691331945841135
Steiermark,6,13.996144346194233,47.70034829863354
Steiermark,6,13.920812280136207,47.70562959219965
Steiermark,6,13.887676667088007,47.72247354562049
Steiermark,6,13.869100709385966,47.72398595422519
Steiermark,6,13.851689645190863,47.71491866580483
Steiermark,6,13.780147954056922,47.71766466863091
Steiermark,6,13.755359108795535,47.69969334634382
Steiermark,6,13.717273392541827,47.67015209053165
Steiermark,6,13.705764123869873,47.652342560189346
Steiermark,6,13.696359619396777,47.63324501576461
Steiermark,6,13.695743143527842,47.583246709858216
Steiermark,6,13.713945735154642,47.575858259626536
Steiermark,6,13.757837232219494,47.54534822650275
Steiermark,6,13.761468340212362,47.520806464975465
Steiermark,6,13.718052979402724,47.47415893362226
Steiermark,6,13.668442285312592,47.46319993866087
Steiermark,6,13.626385480720304,47.470023107391775
Steiermark,6,13.602160824863162,47.474539347843546
Steiermark,6,13.589092977664158,47.47306650746839
Steiermark,6,13.593443029650201,47.46106282561707
Steiermark,6,13.574481379274513,47.4272328722219
Steiermark,6,13.571210883365469,47.40789699487585
Steiermark,6,13.581439586585585,47.379521986749204
Steiermark,6,13.586398694942122,47.3614407475628
Steiermark,6,13.600467598765354,47.34119061270769
Steiermark,6,13.596299433412709,47.31531494305943
Steiermark,6,13.598462580147688,47.29400114359658
Steiermark,6,13.632223540074513,47.27447846569082
Steiermark,6,13.675607294941567,47.275065337094425
Steiermark,6,13.696593388910696,47.26056487232465
Steiermark,6,13.720474502177796,47.27625984691514
Steiermark,6,13.748500240080107,47.278293204964676
Steiermark,6,13.79192270254029,47.28191146113222
Steiermark,6,13.803467692795833,47.29033005431653
Steiermark,6,13.826133243599946,47.293680361711964
Steiermark,6,13.824168427526086,47.27866620072575
